program,address,sources,aligned,after_boundary,prologue,verdict,size,caller_count,callee_count
wiz8--gog-1261--wiz8new--57a3072c2f83,00460b4d,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00460b80,call-target padding,yes,yes,sub-esp-imm8,strong,1824,2,6
wiz8--gog-1261--wiz8new--57a3072c2f83,00460ea3,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004612a0,call-target padding,yes,yes,,strong,816,1,7
wiz8--gog-1261--wiz8new--57a3072c2f83,0046136d,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461506,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004615d0,call-target padding,yes,yes,sub-esp-imm32,strong,912,2,5
wiz8--gog-1261--wiz8new--57a3072c2f83,0046179c,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004618f4,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461960,call-target padding,yes,yes,,strong,944,1,7
wiz8--gog-1261--wiz8new--57a3072c2f83,00461a15,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461ac1,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461b1b,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461d10,call-target padding,yes,yes,sub-esp-imm32,strong,1296,2,4
wiz8--gog-1261--wiz8new--57a3072c2f83,00461d6f,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461e81,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461ed0,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461fae,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00461fbd,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462220,call-target padding,yes,yes,push-ebx,strong,176,2,2
wiz8--gog-1261--wiz8new--57a3072c2f83,004622d0,call-target padding,yes,yes,,strong,672,3,3
wiz8--gog-1261--wiz8new--57a3072c2f83,00462340,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462360,call-target,,,sub-esp-imm8,decode-disagrees,,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462394,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462570,call-target padding,yes,yes,sub-esp-imm8,strong,480,2,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046271a,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462750,call-target padding,yes,yes,sub-esp-imm32,strong,1680,1,4
wiz8--gog-1261--wiz8new--57a3072c2f83,00462790,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462807,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462896,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462a6e,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462ba3,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462d8b,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462de0,call-target padding,yes,yes,,strong,128,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,00462e1d,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00462e60,call-target padding,yes,yes,sub-esp-imm8,strong,480,5,1
wiz8--gog-1261--wiz8new--57a3072c2f83,00462ee9,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00463040,call-target padding,yes,yes,sub-esp-imm8,strong,592,2,1
wiz8--gog-1261--wiz8new--57a3072c2f83,004630c9,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00463290,call-target padding,yes,yes,sub-esp-imm8,strong,464,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046330f,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004633a3,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00463460,call-target,yes,yes,sub-esp-imm32,strong,5232,3,27
wiz8--gog-1261--wiz8new--57a3072c2f83,004634c7,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004634cd,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004635be,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046360a,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046374f,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004637a3,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004637cb,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004638c0,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004638c4,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046396a,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004639c1,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004639d5,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00463f7d,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004641ae,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00464291,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046429f,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046457a,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00464580,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004645da,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046484b,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004648d0,call-target padding,yes,yes,sub-esp-imm8,strong,480,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004648f9,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00464ab0,call-target padding,yes,yes,,strong,80,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,00464b00,call-target padding,yes,yes,,strong,448,1,5
wiz8--gog-1261--wiz8new--57a3072c2f83,00464cc0,call-target padding,yes,yes,push-ebp-mov-esp,strong,816,2,11
wiz8--gog-1261--wiz8new--57a3072c2f83,00464d26,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00464ff0,call-target padding,yes,yes,,strong,320,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046502f,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004650c8,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465130,call-target padding,yes,yes,sub-esp-imm8,strong,1392,1,5
wiz8--gog-1261--wiz8new--57a3072c2f83,004656a0,call-target padding,yes,yes,sub-esp-imm8,strong,720,2,4
wiz8--gog-1261--wiz8new--57a3072c2f83,0046576b,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046589e,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465970,call-target padding,yes,yes,push-ebx,strong,144,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004659b9,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465a00,call-target padding,yes,yes,,strong,240,2,2
wiz8--gog-1261--wiz8new--57a3072c2f83,00465a07,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465a16,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465a6c,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465aa5,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465ad4,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465ae7,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465af0,call-target padding,yes,yes,sub-esp-imm8,strong,640,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,00465c83,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465c88,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465d70,call-target padding,yes,yes,sub-esp-imm8,strong,576,1,4
wiz8--gog-1261--wiz8new--57a3072c2f83,00465e15,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465e18,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465f43,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00465fb0,call-target padding,yes,yes,,strong,1056,2,3
wiz8--gog-1261--wiz8new--57a3072c2f83,004663d0,call-target padding,yes,yes,sub-esp-imm8,strong,288,1,2
wiz8--gog-1261--wiz8new--57a3072c2f83,004664f0,call-target padding,yes,yes,,strong,272,2,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00466600,call-target padding,yes,yes,sub-esp-imm8,strong,416,2,3
wiz8--gog-1261--wiz8new--57a3072c2f83,00466683,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004667a0,call-target padding,yes,yes,sub-esp-imm8,strong,496,2,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00466877,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046689a,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00466927,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00466990,call-target padding,yes,yes,,strong,32,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,004669b0,call-target padding,yes,yes,sub-esp-imm8,strong,1536,1,10
wiz8--gog-1261--wiz8new--57a3072c2f83,00466d3c,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00466e39,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00466f3c,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00466fb0,call-target padding,yes,yes,sub-esp-imm8,strong,416,2,4
wiz8--gog-1261--wiz8new--57a3072c2f83,00466ff9,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467150,call-target padding,yes,yes,sub-esp-imm8,strong,448,1,9
wiz8--gog-1261--wiz8new--57a3072c2f83,004671a8,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467310,call-target padding,yes,yes,sub-esp-imm8,strong,160,7,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004673b0,call-target padding,yes,yes,sub-esp-imm8,strong,128,3,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467430,call-target padding,yes,yes,,strong,384,5,1
wiz8--gog-1261--wiz8new--57a3072c2f83,004675b0,call-target padding,yes,yes,push-ebx,strong,144,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467640,call-target padding,yes,yes,sub-esp-imm8,strong,352,4,1
wiz8--gog-1261--wiz8new--57a3072c2f83,004677a0,call-target padding,yes,yes,,strong,368,4,1
wiz8--gog-1261--wiz8new--57a3072c2f83,00467910,call-target padding,yes,yes,sub-esp-imm8,strong,128,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467990,call-target padding,yes,yes,,strong,80,2,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004679e0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,208,1,2
wiz8--gog-1261--wiz8new--57a3072c2f83,00467ab0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,192,1,3
wiz8--gog-1261--wiz8new--57a3072c2f83,00467b70,call-target padding,yes,yes,,strong,64,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467bb0,call-target padding,yes,yes,sub-esp-imm32,strong,1584,2,7
wiz8--gog-1261--wiz8new--57a3072c2f83,00467bc5,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467bdb,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467cc3,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467d51,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467d97,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467e58,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467f1b,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00467fdb,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00468089,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046813e,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004681e0,call-target,yes,yes,sub-esp-imm8,strong,528,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,004683f0,call-target padding,yes,yes,sub-esp-imm32,strong,2112,1,7
wiz8--gog-1261--wiz8new--57a3072c2f83,004686fd,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004687ab,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046884f,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00468919,padding,yes,yes,push-ebp,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004689cf,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00468ba2,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00468bf1,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00468c30,call-target eh-record padding,yes,yes,eh-frame-setup,exact,2624,1,8
wiz8--gog-1261--wiz8new--57a3072c2f83,00468c93,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00468daa,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046918c,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00469316,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00469319,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046931e,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00469670,call-target padding,yes,yes,sub-esp-imm32,strong,3616,1,6
wiz8--gog-1261--wiz8new--57a3072c2f83,00469848,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046985e,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00469883,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,004699d5,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00469a54,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00469ac5,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00469af9,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,00469d53,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046a490,call-target padding,yes,yes,,strong,32,2,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046a4b0,call-target padding,yes,yes,sub-esp-imm8,strong,736,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046a790,call-target padding,yes,yes,sub-esp-imm32,strong,1120,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046a9dc,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046aa5b,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046abf0,call-target padding,yes,yes,sub-esp-imm32,strong,288,1,3
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ad10,call-target padding,yes,yes,sub-esp-imm8,strong,848,1,2
wiz8--gog-1261--wiz8new--57a3072c2f83,0046aea8,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046b060,call-target eh-record padding,yes,yes,eh-frame-setup,exact,1696,1,22
wiz8--gog-1261--wiz8new--57a3072c2f83,0046b064,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046b700,call-target,yes,yes,sub-esp-imm8,strong,1984,1,5
wiz8--gog-1261--wiz8new--57a3072c2f83,0046b9d0,call-target padding,,yes,sub-esp-imm8,decode-disagrees,,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046bec0,call-target padding,yes,yes,sub-esp-imm8,strong,560,1,3
wiz8--gog-1261--wiz8new--57a3072c2f83,0046c0f0,call-target eh-record padding,yes,yes,eh-frame-setup,exact,1456,1,8
wiz8--gog-1261--wiz8new--57a3072c2f83,0046c6a0,call-target padding,yes,yes,sub-esp-imm8,strong,848,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046c9f0,data-pointer padding,yes,yes,,strong,48,0,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ca10,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ca20,data-pointer padding,yes,yes,,strong,48,0,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ca40,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ca48,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ca50,call-target padding,yes,yes,sub-esp-imm8,strong,512,2,2
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cc50,data-pointer padding,yes,yes,push-esi,strong,48,0,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cc80,data-pointer padding,yes,yes,push-esi,strong,32,0,2
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cca0,call-target padding,yes,yes,,strong,32,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ccc0,call-target padding,yes,yes,push-esi,strong,256,15,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cd60,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cd66,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cdc0,call-target padding,yes,yes,push-edi,strong,16,3,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cdd0,call-target padding,yes,yes,,strong,32,15,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cdd8,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046cdf0,call-target padding,yes,yes,,strong,64,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ce30,call-target padding,yes,yes,,strong,48,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ce60,call-target padding,yes,yes,sub-esp-imm32,strong,1552,7,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ce63,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d27f,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d45f,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d46c,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d470,call-target,yes,yes,,strong,96,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d4d0,call-target padding,yes,yes,,strong,96,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d530,call-target padding,yes,yes,sub-esp-imm8,strong,304,3,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d660,call-target padding,yes,yes,,strong,368,2,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d750,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d7d0,call-target padding,yes,yes,,strong,16,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d7e0,call-target padding,yes,yes,sub-esp-imm8,strong,160,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d880,call-target padding,yes,yes,,strong,80,6,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d8d0,call-target padding,yes,yes,,strong,80,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046d920,call-target padding,yes,yes,push-ebx,strong,256,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046da20,call-target padding,yes,yes,sub-esp-imm32,strong,528,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dc30,data-pointer,yes,yes,,strong,48,0,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dc50,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dc60,data-pointer padding,yes,yes,,strong,48,0,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dc80,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dc88,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dc90,call-target padding,yes,yes,push-esi,strong,64,2,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dcd0,data-pointer padding,yes,yes,,strong,80,0,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dcf0,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dd20,data-pointer padding,yes,yes,,strong,80,0,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dd40,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dd70,call-target padding,yes,yes,sub-esp-imm8,strong,208,1,5
wiz8--gog-1261--wiz8new--57a3072c2f83,0046dddd,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046de40,call-target padding,yes,yes,push-ebx,strong,144,1,5
wiz8--gog-1261--wiz8new--57a3072c2f83,0046ded0,call-target padding,yes,yes,push-ebx,strong,128,1,5
wiz8--gog-1261--wiz8new--57a3072c2f83,0046df50,call-target padding,yes,yes,push-ebx,strong,64,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046df90,call-target eh-record padding,yes,yes,eh-frame-setup,exact,160,2,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e030,call-target padding,yes,yes,,strong,6,2,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e036,eh-record,yes,,eh-frame-setup,exact,266,0,2
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e140,call-target padding,yes,yes,push-ebx,strong,272,3,2
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e250,call-target padding,yes,yes,push-ebx,strong,176,6,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e300,call-target padding,yes,yes,,strong,80,4,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e350,call-target padding,yes,yes,push-esi,strong,80,5,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e3a0,call-target padding,yes,yes,push-esi,strong,48,2,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e3d0,call-target padding,yes,yes,sub-esp-imm8,strong,112,4,2
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e440,call-target padding,yes,yes,sub-esp-imm8,strong,80,13,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e490,call-target padding,yes,yes,,strong,16,8,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e4a0,call-target padding,yes,yes,push-ebx,strong,224,1,3
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e580,call-target padding,yes,yes,,strong,32,2,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e5a0,call-target padding,yes,yes,,strong,32,4,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e5c0,call-target padding,yes,yes,,strong,32,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e5e0,call-target padding,yes,yes,,strong,32,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e600,call-target padding,yes,yes,,strong,32,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e620,call-target padding,yes,yes,,strong,32,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e640,call-target padding,yes,yes,,strong,272,2,3
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e68e,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e701,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e750,call-target padding,yes,yes,,strong,272,2,3
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e80e,padding,yes,yes,,padding-only,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e860,call-target padding,yes,yes,,strong,32,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e880,call-target padding,yes,yes,,strong,32,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e8a0,call-target padding,yes,yes,push-ebp-mov-esp,strong,2816,2,8
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e929,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046e934,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046edd5,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046f060,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046f244,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046f252,padding,,yes,,rejected,,0,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046f3a0,call-target padding,yes,yes,,strong,80,1,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046f3f0,call-target padding,yes,yes,,strong,32,133,0
wiz8--gog-1261--wiz8new--57a3072c2f83,0046f410,call-target padding,yes,yes,push-esi,strong,144,2,2
wiz8--gog-1261--wiz8new--57a3072c2f83,0046f4a0,call-target padding,yes,yes,,strong,80,1,1
wiz8--gog-1261--wiz8new--57a3072c2f83,0046f4aa,padding,,yes,,rejected,,0,0
