program,call_site,call_kind,function_start,source_path,line,expression,message
wiz8--gog-1261--wiz8new--57a3072c2f83,0053a9fe,direct,0053a930,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3273,pSource != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053ab62,direct,0053a930,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,1888,pMonster,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053ace1,direct,0053ac30,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,1888,pMonster,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053adac,direct,0053ac30,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,1888,pMonster,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053b53e,direct,0053b480,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3273,pSource != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053b741,direct,0053b660,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3273,pSource != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053b8e5,direct,0053b660,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3119,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053b9ed,direct,0053b660,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3163,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053bb6a,direct,0053b660,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3163,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053bbb6,direct,0053b660,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3207,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053bdc7,direct,0053b660,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3163,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053be1a,direct,0053be00,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3273,pSource != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053be6a,direct,0053be50,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3285,pSource != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053bec2,direct,0053be50,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3299,pSource->iChar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053beff,direct,0053be50,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3307,pSource->fBackfire || pSource->fReflection,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053bf32,direct,0053be50,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3320,pSource->iMonsterID != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053bf6f,direct,0053be50,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3328,pSource->fBackfire || pSource->fReflection,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c342,direct,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3299,pSource->iChar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c37a,direct,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3307,pSource->fBackfire || pSource->fReflection,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c3a1,direct,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3320,pSource->iMonsterID != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c3d6,direct,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3328,pSource->fBackfire || pSource->fReflection,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c412,direct,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3299,pSource->iChar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c448,direct,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3307,pSource->fBackfire || pSource->fReflection,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c4c9,register-indirect,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3299,pSource->iChar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c51a,register-indirect,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3320,pSource->iMonsterID != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c619,direct,0053bf80,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3577,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053c885,direct,0053c720,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3756,pMonsterInfo->uiHPMax > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053cc1c,direct,0053c720,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3163,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053cc76,direct,0053c720,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3207,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d153,direct,0053cdf0,C:\Projects\Wizardry 8\Local Code\Targeting.cpp,3273,pSource != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d2b8,direct,0053d2a0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d346,register-indirect,0053d2a0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d3d9,direct,0053d390,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d4cb,direct,0053d4b0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,235,uiAttack < MAX_MONSTER_ATTACKS,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d6cb,direct,0053d680,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d78d,direct,0053d680,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d809,direct,0053d7f0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d88d,direct,0053d7f0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,436,uiChar < MAX_CHARS,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053d8fb,direct,0053d7f0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053df17,direct,0053d7f0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,640,CHAR_CURRENT_TARGET(uiChar).iType == TARGET_TYPE_CHAR,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053df3d,direct,0053d7f0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,641,CHAR_CURRENT_TARGET(uiChar).iChar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053e00a,direct,0053d7f0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,671,pPC->Hand[uiHand].uiHolds != HOLDS_NOTHING,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053e554,direct,0053e250,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,857,plsFumbleTargetList != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053e5dc,direct,0053e250,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4560,uiNumTargets > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053e6f0,direct,0053e250,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4734,uiChoices > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053e71f,direct,0053e250,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4738,pListElement != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053f865,direct,0053e250,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,1553,pCmbt->uiSwingsRemaining > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053f8bf,direct,0053e250,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053fec3,register-indirect,0053fb00,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,1780,pMonsterInfo != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053fee0,register-indirect,0053fb00,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,1781,pMonsterDB != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0053fefc,register-indirect,0053fb00,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,1784,pCmbt != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,00540118,direct,0053ffe0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,1864,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054038e,direct,0053ffe0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,2012,plsFumbleTargetList != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054041a,direct,0053ffe0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4560,uiNumTargets > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005404d6,direct,0053ffe0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4734,uiChoices > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,00540505,direct,0053ffe0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4738,pListElement != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,005405de,direct,0053ffe0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,2059,pMonsterInfo->fMissileReleased,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054103c,direct,0053ffe0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,2384,pCmbt->uiSwingsRemaining > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,00541998,direct,00541630,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,2769,pMonsterInfo->Target.iType == TARGET_TYPE_MONSTER,
wiz8--gog-1261--wiz8new--57a3072c2f83,00541b01,direct,00541630,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,2813,pAttack->ubWeaponNameIndex != MON_WEAPON_NAME_UNARMED,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542111,direct,005420b0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3056,gpCombat->TargetHit.iMonsterID != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054219c,direct,005420b0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3071,gpCombat->TargetHit.iChar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,005423ca,direct,005420b0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3164,pPC->Hand[uiHand].uiHolds != HOLDS_NOTHING,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542468,direct,005420b0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3152,pPC->Hand[uiHand].uiHolds == HOLDS_NOTHING,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542518,direct,005420b0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3157,pPC->Hand[uiHand].uiHolds == HOLDS_NOTHING,
wiz8--gog-1261--wiz8new--57a3072c2f83,005429a1,direct,00542960,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3387,gpCombat->TargetHit.iChar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542a54,direct,00542960,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3400,gpCombat->TargetHit.iMonsterID != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542d0a,register-indirect,00542ca0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3505,pPC->EquippedItem[uiWeaponSlot].iItemNo != -1,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542d4d,register-indirect,00542ca0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3510,fsAttackModes > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542d68,register-indirect,00542ca0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3557,fsAttackModes != 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542dcd,direct,00542db0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3557,fsAttackModes != 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,00542e8a,direct,00542db0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3663,FALSE,AttackModeMod: ERROR - Invalid attack mode
wiz8--gog-1261--wiz8new--57a3072c2f83,00542f91,direct,00542db0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3784,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,00543097,direct,00542fc0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,3834,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054324e,direct,00542fc0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4006,FALSE,BlockedForSpecialReason: Unknown target type
wiz8--gog-1261--wiz8new--57a3072c2f83,0054331b,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4117,pTarget->iChar != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00543349,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4118,fCHAR_OCCUPIED(pTarget->iChar),
wiz8--gog-1261--wiz8new--57a3072c2f83,0054339b,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4124,pTarget->iType == TARGET_TYPE_MONSTER,
wiz8--gog-1261--wiz8new--57a3072c2f83,005433b7,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4125,pTarget->iMonsterID != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00543e31,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4706,pTarget,
wiz8--gog-1261--wiz8new--57a3072c2f83,00543eae,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4706,pTarget,
wiz8--gog-1261--wiz8new--57a3072c2f83,00543ee7,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4723,iListIndex != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00543fb0,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4706,pTarget,
wiz8--gog-1261--wiz8new--57a3072c2f83,005440a6,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4706,pTarget,
wiz8--gog-1261--wiz8new--57a3072c2f83,005440df,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4723,iListIndex != BAD_INDEX,
wiz8--gog-1261--wiz8new--57a3072c2f83,00544173,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4706,pTarget,
wiz8--gog-1261--wiz8new--57a3072c2f83,005441ef,register-indirect,00543260,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4706,pTarget,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054437b,direct,00544250,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4775,SourceIsMonster(pSource),
wiz8--gog-1261--wiz8new--57a3072c2f83,0054476c,direct,00544630,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4952,FALSE,FireMissileSourceToTarget: Unknown target type
wiz8--gog-1261--wiz8new--57a3072c2f83,005448ad,direct,00544630,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,4998,pSource->iMonsterID != -1,
wiz8--gog-1261--wiz8new--57a3072c2f83,00544ab7,direct,00544630,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,5097,pMissileFired,
wiz8--gog-1261--wiz8new--57a3072c2f83,00544b40,direct,00544630,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,5050,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,005458f4,register-indirect,00545090,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,102,uiHand < HAND_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,00545a70,direct,00545950,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,5788,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054623d,direct,00545e50,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,6170,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054639a,direct,00545e50,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,6191,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,005464d3,direct,00545e50,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,6205,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,005466ff,direct,00545e50,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,6268,uiSuccessfulCnt > 0,
wiz8--gog-1261--wiz8new--57a3072c2f83,00546a5d,direct,005468d0,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,6546,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,00546b63,register-indirect,00546b40,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp,6637,pTarget != NULL,
wiz8--gog-1261--wiz8new--57a3072c2f83,00546f61,direct,00546df0,C:\Projects\Wizardry 8\Local Code\Combat Hostility.cpp,105,FALSE,MonsterVsCharDisposition: ERROR - Invalid attack mode
wiz8--gog-1261--wiz8new--57a3072c2f83,0054734f,direct,00547120,C:\Projects\Wizardry 8\Local Code\Combat Hostility.cpp,450,iType < SPELL_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,005473e7,direct,00547120,C:\Projects\Wizardry 8\Local Code\Combat Hostility.cpp,450,iType < SPELL_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,00547475,direct,00547120,C:\Projects\Wizardry 8\Local Code\Combat Hostility.cpp,450,iType < SPELL_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,005474d1,direct,005474b0,C:\Projects\Wizardry 8\Local Code\Combat Hostility.cpp,450,iType < SPELL_COUNT,
wiz8--gog-1261--wiz8new--57a3072c2f83,00548fa7,direct,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,45,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,0054900a,direct,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549080,direct,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,62,fReturnCode,
wiz8--gog-1261--wiz8new--57a3072c2f83,005490b6,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,76,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,005490d5,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,212,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549129,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,005491e8,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549228,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,104,fReturnCode,
wiz8--gog-1261--wiz8new--57a3072c2f83,00549272,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,156,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,005492b4,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,133,fReturnCode,
wiz8--gog-1261--wiz8new--57a3072c2f83,00549302,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,175,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,005493aa,direct,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,230,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,005493fa,direct,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,242,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549444,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,253,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549475,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,005494bf,register-indirect,00548e60,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,242,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549557,direct,005494f0,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,005496ba,direct,00549660,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,0054975a,direct,00549700,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,0054980f,direct,005497c0,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,413,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,005498c4,register-indirect,005497c0,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,441,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,0054990b,register-indirect,005497c0,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549995,direct,00549950,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp,221,VideoObjectsInitialized(),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549a64,direct,00549950,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,104,FileExists(zSoundFileName),
wiz8--gog-1261--wiz8new--57a3072c2f83,00549cae,register-indirect,00549b00,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,227,(iRow == WPNSND_NUM_WEAPONS),Error reading the Attack Sounds portion of HitSounds.txt!
wiz8--gog-1261--wiz8new--57a3072c2f83,00549da4,register-indirect,00549b00,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,254,(iRow >= 0) && (iRow < WPNSND_NUM_IMPACTS),"Error in HITSOUNDS.TXT file, bad row counter value"
wiz8--gog-1261--wiz8new--57a3072c2f83,00549dc6,register-indirect,00549b00,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,255,(iColumn >= 0) && (iColumn < MATSND_NUM_SOUNDS),"Error in HITSOUNDS.TXT file, bad column counter value"
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a00c,direct,00549e50,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,168,FALSE,PCItemInACSlot: ERROR - Invalid AC location
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a076,direct,00549e50,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,415,FALSE,MakePCHitSound : Unknown target type
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a175,direct,00549e50,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,168,FALSE,PCItemInACSlot: ERROR - Invalid AC location
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a1e0,direct,00549e50,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,465,FALSE,MakePCHitSound : Unknown target type
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a2fb,direct,00549e50,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,168,FALSE,PCItemInACSlot: ERROR - Invalid AC location
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a366,direct,00549e50,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp,504,FALSE,MakePCHitSound : Unknown target type
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a8c3,direct,0054a760,C:\Projects\Wizardry 8\Local Code\GameplayDatabase.cpp,320,uiMonsterIndex < gXStatus.uiMonstersInDatabase,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a9ca,register-indirect,0054a760,C:\Projects\Wizardry 8\Local Code\GameplayDatabase.cpp,378,uiEndIndex < gXStatus.uiMonstersInDatabase,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054a9e8,register-indirect,0054a760,C:\Projects\Wizardry 8\Local Code\GameplayDatabase.cpp,379,uiStartIndex <= uiEndIndex,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054b95c,direct,0054b810,C:\Projects\Wizardry 8\Local Code\Configuration.cpp,217,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054bb51,direct,0054ba00,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,3339,FALSE,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054c067,direct,0054ba00,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,450,SourceIsCharacter(&(pQueue->Source)),
wiz8--gog-1261--wiz8new--57a3072c2f83,0054c11c,register-indirect,0054ba00,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,2186,iChar != -1,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054c1db,direct,0054ba00,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,2671,SourceIsCharacter(&(pQueue->Source)),
wiz8--gog-1261--wiz8new--57a3072c2f83,0054ca86,register-indirect,0054ba00,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,700,pMonsterInfo,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054cc8b,direct,0054cbf0,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,793,fFound,
wiz8--gog-1261--wiz8new--57a3072c2f83,0054cd4b,direct,0054cbf0,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp,782,pMonsterInfo,
