program,address,section,storage,kind,reference_count,function_count,access_kinds,widths,extent_upper,extent_bytes,preview
wiz8--gog-base--wiz8--18a74ff61c65,00617b20,.data,initialized,data,1,1,address-taken,,00617b34,20,
wiz8--gog-base--wiz8--18a74ff61c65,00617b34,.data,initialized,string,8,1,address-taken,,00617b54,32,uiRegionIndex < guiRegionCount
wiz8--gog-base--wiz8--18a74ff61c65,00617b54,.data,initialized,string,20,3,address-taken,,00617b88,52,C:\Projects\Wizardry 8\Local Code\RegionManager.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00617b88,.data,initialized,string,4,1,address-taken,,00617bac,36,uiRegionSetIndex < guiRegsetCount
wiz8--gog-base--wiz8--18a74ff61c65,00617bac,.data,initialized,string,1,1,address-taken,,00617bcc,32,guiRegsetCount <= REGSET_LIMIT
wiz8--gog-base--wiz8--18a74ff61c65,00617bcc,.data,initialized,string,2,1,address-taken,,00617bec,32,uiRegionSet < guiRegsetCount
wiz8--gog-base--wiz8--18a74ff61c65,00617bec,.data,initialized,string,1,1,address-taken,,00617c0c,32,guiRegionCount <= REGION_LIMIT
wiz8--gog-base--wiz8--18a74ff61c65,00617c0c,.data,initialized,string,4,2,address-taken,,00617c2c,32,uiRegionIndex <= guiRegionCount
wiz8--gog-base--wiz8--18a74ff61c65,00617c2c,.data,initialized,string,1,1,address-taken,,00617c4c,32,m_uiRegionSetId != REGSET_NULL
wiz8--gog-base--wiz8--18a74ff61c65,00617c4c,.data,initialized,string,5,5,address-taken,,00617c7c,48,C:\Projects\Wizardry 8\Local Code\Controls.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00617c7c,.data,initialized,string,1,1,address-taken,,00617c88,12,pControl
wiz8--gog-base--wiz8--18a74ff61c65,00617c88,.data,initialized,data,11,5,address-taken,,00617c90,8,
wiz8--gog-base--wiz8--18a74ff61c65,00617c90,.data,initialized,data,6,3,address-taken,,00617c98,8,
wiz8--gog-base--wiz8--18a74ff61c65,00617c98,.data,initialized,string,1,1,address-taken,,00617cac,20,m_pPanel != NULL
wiz8--gog-base--wiz8--18a74ff61c65,00617cac,.data,initialized,string,1,1,address-taken,,00617cd0,36,iSelected < m_lsButtons.Length()
wiz8--gog-base--wiz8--18a74ff61c65,00617cd0,.data,initialized,string,1,1,address-taken,,00617ce4,20,iIndex != -1
wiz8--gog-base--wiz8--18a74ff61c65,00617ce4,.data,initialized,data,1,1,address-taken,,00617d34,80,
wiz8--gog-base--wiz8--18a74ff61c65,00617d34,.data,initialized,string,1,1,address-taken,,00617d38,4,Dagger
wiz8--gog-base--wiz8--18a74ff61c65,00617d38,.data,initialized,data,1,1,address-taken,,00618e70,4408,
wiz8--gog-base--wiz8--18a74ff61c65,00618e70,.data,initialized,data,2,1,read write,4,00618e74,4,
wiz8--gog-base--wiz8--18a74ff61c65,00618e74,.data,initialized,data,19,6,address-taken,,00618e88,20,
wiz8--gog-base--wiz8--18a74ff61c65,00618e88,.data,initialized,string,15,5,address-taken,,00618ebc,52,"ItemInfo: ERROR - PLGet failed, index %d, pList %d"
wiz8--gog-base--wiz8--18a74ff61c65,00618ebc,.data,initialized,string,15,5,address-taken,,00618ef8,60,uiItemListIndex < (UINT32) PLLength(gXStatus.plsItemList)
wiz8--gog-base--wiz8--18a74ff61c65,00618ef8,.data,initialized,string,1,1,address-taken,,00618f18,32,gXStatus.plsItemList != NULL
wiz8--gog-base--wiz8--18a74ff61c65,00618f18,.data,initialized,string,70,17,address-taken,,00618f4c,52,C:\Projects\Wizardry 8\Local Code\ItemManager.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00618f4c,.data,initialized,string,21,14,address-taken,,00618f58,12,pItemInfo
wiz8--gog-base--wiz8--18a74ff61c65,00618f58,.data,initialized,string,1,1,address-taken,,00618f84,44,ActivateItem: ERROR - ItemRead %s failed
wiz8--gog-base--wiz8--18a74ff61c65,00618f84,.data,initialized,string,1,1,address-taken,,00618fa0,28,FileExists(zItemFullPath)
wiz8--gog-base--wiz8--18a74ff61c65,00618fa0,.data,initialized,string,1,1,address-taken,,00618fd4,52,"ActivateItem: ERROR - missing ITM file %s, item %d"
wiz8--gog-base--wiz8--18a74ff61c65,00618fd4,.data,initialized,string,1,1,address-taken,,00618fe4,16,questionmark
wiz8--gog-base--wiz8--18a74ff61c65,00618fe4,.data,initialized,string,2,1,address-taken,,00618ff0,12,%s\%s.ITM
wiz8--gog-base--wiz8--18a74ff61c65,00618ff0,.data,initialized,string,1,1,address-taken,,00618ff8,8,.ITM
wiz8--gog-base--wiz8--18a74ff61c65,00618ff8,.data,initialized,string,1,1,address-taken,,0061900c,20,!pItemInfo->fActive
wiz8--gog-base--wiz8--18a74ff61c65,0061900c,.data,initialized,string,1,1,address-taken,,00619024,24,pItemInfo->p3D != NULL
wiz8--gog-base--wiz8--18a74ff61c65,00619024,.data,initialized,string,1,1,address-taken,,00619038,20,pItemInfo->fActive
wiz8--gog-base--wiz8--18a74ff61c65,00619038,.data,initialized,string,6,2,address-taken,,00619060,40,ItemIndex: ERROR - ItemID %d not found
wiz8--gog-base--wiz8--18a74ff61c65,00619060,.data,initialized,string,1,1,address-taken,,00619080,32,Data\Sound\Misc\CantDrop.WAV
wiz8--gog-base--wiz8--18a74ff61c65,00619080,.data,initialized,string,1,1,address-taken,,00619088,8,fStatus
wiz8--gog-base--wiz8--18a74ff61c65,00619088,.data,initialized,string,2,2,address-taken,,006190b0,40,Bad ITEM_STRUCT in ItemInfoGroupGetNext
wiz8--gog-base--wiz8--18a74ff61c65,006190b0,.data,initialized,string,3,2,address-taken,,006190dc,44,Bad ITEM_STRUCT in ItemInfoGetNumInGroup
wiz8--gog-base--wiz8--18a74ff61c65,006190dc,.data,initialized,string,2,2,address-taken,,00619104,40,Bad ITEM_STRUCT in ItemInfoAddToGroup
wiz8--gog-base--wiz8--18a74ff61c65,00619104,.data,initialized,string,1,1,address-taken,,00619130,44,Bad ITEM_STRUCT in ItemInfoRemoveFromGroup
wiz8--gog-base--wiz8--18a74ff61c65,00619130,.data,initialized,string,1,1,address-taken,,0061915c,44,Bad ITEM_STRUCT in ItemInfoMakeGroupList
wiz8--gog-base--wiz8--18a74ff61c65,0061915c,.data,initialized,string,1,1,address-taken,,00619188,44,Monster %S marked as NPC with no NPC data
wiz8--gog-base--wiz8--18a74ff61c65,00619188,.data,initialized,string,2,2,address-taken,,006191bc,52,SpellTargetString: ERROR - Invalid target type %d
wiz8--gog-base--wiz8--18a74ff61c65,006191bc,.data,initialized,string,6,6,address-taken,,006191e0,36,pTarget->iMonsterID != BAD_INDEX
wiz8--gog-base--wiz8--18a74ff61c65,006191e0,.data,initialized,string,8,7,address-taken,,006191fc,28,pTarget->iChar != BAD_INDEX
wiz8--gog-base--wiz8--18a74ff61c65,006191fc,.data,initialized,string,2,2,address-taken,,0061920c,16,pTarget != NULL
wiz8--gog-base--wiz8--18a74ff61c65,0061920c,.data,initialized,string,73,18,address-taken,,00619238,44,C:\Projects\Wizardry 8\Local Code\Magic.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00619238,.data,initialized,string,1,1,address-taken,,0061924c,20,uiUsagePoints >= 2
wiz8--gog-base--wiz8--18a74ff61c65,0061924c,.data,initialized,string,2,2,address-taken,,00619288,60,DATA ERROR: Monster %ls casting spells with SP Budget of 0
wiz8--gog-base--wiz8--18a74ff61c65,00619288,.data,initialized,string,1,1,address-taken,,006192c8,64,MonsterOKToCastSpell: ERROR - spell not monster castable: %h
wiz8--gog-base--wiz8--18a74ff61c65,006192c8,.data,initialized,string,1,1,address-taken,,006192fc,52,PointCastSpell: ERROR - Invalid spell target for %d
wiz8--gog-base--wiz8--18a74ff61c65,006192fc,.data,initialized,string,1,1,address-taken,,00619308,12,hyp_lure2
wiz8--gog-base--wiz8--18a74ff61c65,00619308,.data,initialized,string,2,2,address-taken,,00619328,32,pOrigSource->iMonsterID != -1
wiz8--gog-base--wiz8--18a74ff61c65,00619328,.data,initialized,string,2,1,address-taken,,0061934c,36,pSource->iType == SOURCE_TYPE_CHAR
wiz8--gog-base--wiz8--18a74ff61c65,0061934c,.data,initialized,data,2,1,address-taken,,0061935c,16,
wiz8--gog-base--wiz8--18a74ff61c65,0061935c,.data,initialized,string,4,3,address-taken,,00619380,36,Data\Sound\Misc\GeneralMagic.wav
wiz8--gog-base--wiz8--18a74ff61c65,00619380,.data,initialized,string,1,1,address-taken,,00619388,8,Default
wiz8--gog-base--wiz8--18a74ff61c65,00619388,.data,initialized,string,2,2,address-taken,,006193b0,40,pSource->iType == SOURCE_TYPE_3D_POINT
wiz8--gog-base--wiz8--18a74ff61c65,006193b0,.data,initialized,string,4,4,address-taken,,006193d4,36,Data\Sound\Misc\Spell Fizzle 01.wav
wiz8--gog-base--wiz8--18a74ff61c65,006193d4,.data,initialized,string,1,1,address-taken,,006193f8,36,Data\Sound\Misc\Spell Backfire.wav
wiz8--gog-base--wiz8--18a74ff61c65,006193f8,.data,initialized,string,1,1,address-taken,,0061941c,36,Chance of BACKFIRE: %d (roll %d)
wiz8--gog-base--wiz8--18a74ff61c65,0061941c,.data,initialized,string,1,1,address-taken,,00619434,24,Chance of FAILURE: %d
wiz8--gog-base--wiz8--18a74ff61c65,00619434,.data,initialized,string,4,1,address-taken,,006194ac,120,"InvalidMagicTarget: Spell %d(%ls), Target Type %d(char %d, m"
wiz8--gog-base--wiz8--18a74ff61c65,006194ac,.data,initialized,string,1,1,address-taken,,006194bc,16,fVertextAvail
wiz8--gog-base--wiz8--18a74ff61c65,006194bc,.data,initialized,string,2,1,address-taken,,00619534,120,"InvalidMagicSource: Spell %d(%ls), Target Type %d(char %d, m"
wiz8--gog-base--wiz8--18a74ff61c65,00619534,.data,initialized,string,2,2,address-taken,,00619548,20,!pSource->fBackfire
wiz8--gog-base--wiz8--18a74ff61c65,00619548,.data,initialized,string,1,1,address-taken,,00619588,64,SpellBackfires: ERROR - Invalid spell target type for spell 
wiz8--gog-base--wiz8--18a74ff61c65,00619588,.data,initialized,string,1,1,address-taken,,006195d4,76,(pTarget->iType > TARGET_TYPE_NONE) && (pTarget->iType < TAR
wiz8--gog-base--wiz8--18a74ff61c65,006195d4,.data,initialized,string,1,1,address-taken,,00619620,76,(pSource->iType > SOURCE_TYPE_NONE) && (pSource->iType < SOU
wiz8--gog-base--wiz8--18a74ff61c65,00619620,.data,initialized,string,5,3,address-taken,,00619634,20,iProfession != -1
wiz8--gog-base--wiz8--18a74ff61c65,00619634,.data,initialized,string,1,1,address-taken,,00619654,32,(iHighestSkill != SKILL_NONE)
wiz8--gog-base--wiz8--18a74ff61c65,00619654,.data,initialized,string,1,1,address-taken,,0061967c,40,"Failed on spell %ld, usability byte %ld"
wiz8--gog-base--wiz8--18a74ff61c65,0061967c,.data,initialized,data,1,1,address-taken,,00619688,12,
wiz8--gog-base--wiz8--18a74ff61c65,00619688,.data,initialized,data,1,1,address-taken,,00619690,8,
wiz8--gog-base--wiz8--18a74ff61c65,00619690,.data,initialized,string,1,1,address-taken,,0061969c,12,wTempMsg
wiz8--gog-base--wiz8--18a74ff61c65,0061969c,.data,initialized,string,1,1,address-taken,,006196d4,56,gpItemDB[pPCItem->iItemNo].ubSpellNumber != SPELL_NONE
wiz8--gog-base--wiz8--18a74ff61c65,006196d4,.data,initialized,string,1,1,address-taken,,00619708,52,SpellUsableNow: ERROR - Invalid uiSpellUsableWhen
wiz8--gog-base--wiz8--18a74ff61c65,00619708,.data,initialized,string,1,1,address-taken,,00619730,40,uiSpellUsableWhen < SPELL_USAGE_COUNT
wiz8--gog-base--wiz8--18a74ff61c65,00619730,.data,initialized,string,1,1,address-taken,,00619748,24,uiSpell < SPELL_COUNT
wiz8--gog-base--wiz8--18a74ff61c65,00619748,.data,initialized,string,1,1,address-taken,,00619778,48,( uiPowerLevel >= 1 ) && ( uiPowerLevel <= 7 )
wiz8--gog-base--wiz8--18a74ff61c65,00619778,.data,initialized,data,5,4,address-taken,,00619788,16,
wiz8--gog-base--wiz8--18a74ff61c65,00619788,.data,initialized,data,16,14,address-taken,,00619794,12,
wiz8--gog-base--wiz8--18a74ff61c65,00619794,.data,initialized,data,40,14,address-taken,,0061979c,8,
wiz8--gog-base--wiz8--18a74ff61c65,0061979c,.data,initialized,string,1,1,address-taken,,006197e4,72,GetTargetNeededForSpellFriendly: ERROR - Invalid spell targe
wiz8--gog-base--wiz8--18a74ff61c65,006197e4,.data,initialized,string,1,1,address-taken,,00619828,68,GetTargetNeededForSpellHostile: ERROR - Invalid spell target
wiz8--gog-base--wiz8--18a74ff61c65,00619828,.data,initialized,string,1,1,address-taken,,00619844,28,CanCharReBreathe(uiChar)
wiz8--gog-base--wiz8--18a74ff61c65,00619844,.data,initialized,string,2,1,address-taken,,00619850,12,Camping.MPL
wiz8--gog-base--wiz8--18a74ff61c65,00619850,.data,initialized,string,1,1,address-taken,,00619864,20,uiTurnsElapsed > 0
wiz8--gog-base--wiz8--18a74ff61c65,00619864,.data,initialized,string,8,3,address-taken,,00619898,52,C:\Projects\Wizardry 8\Local Code\GameplayTime.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00619898,.data,initialized,string,3,1,address-taken,,006198bc,36,Data\Sound\Misc\Spell Expiry.wav
wiz8--gog-base--wiz8--18a74ff61c65,006198bc,.data,initialized,string,1,1,address-taken,,006198ec,48,GameTurnsPassedChar: ERROR - Invalid condition
wiz8--gog-base--wiz8--18a74ff61c65,006198ec,.data,initialized,string,2,1,address-taken,,006198fc,16,pNPC != NULL
wiz8--gog-base--wiz8--18a74ff61c65,006198fc,.data,initialized,string,2,1,address-taken,,00619910,20,fFoundSpellVertex
wiz8--gog-base--wiz8--18a74ff61c65,00619910,.data,initialized,string,2,1,address-taken,,00619924,20,fFoundMissileVertex
wiz8--gog-base--wiz8--18a74ff61c65,00619924,.data,initialized,string,2,2,address-taken,,0061993c,24,flViewingDistance > 0
wiz8--gog-base--wiz8--18a74ff61c65,0061993c,.data,initialized,string,19,4,address-taken,,00619968,44,C:\Projects\Wizardry 8\Local Code\Sight.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00619968,.data,initialized,string,2,2,address-taken,,0061997c,20,pVisibility != NULL
wiz8--gog-base--wiz8--18a74ff61c65,0061997c,.data,initialized,string,1,1,address-taken,,006199c4,72,ReleaseMonToMonVisibilityInfoAbout: ERROR - PLRemoveAt faile
wiz8--gog-base--wiz8--18a74ff61c65,006199c4,.data,initialized,string,1,1,address-taken,,00619a00,60,ReleaseMonToMonVisibilityList: ERROR - PLRemoveAt failed
wiz8--gog-base--wiz8--18a74ff61c65,00619a00,.data,initialized,string,2,2,address-taken,,00619a1c,28,pTargetMonsterInfo->fActive
wiz8--gog-base--wiz8--18a74ff61c65,00619a1c,.data,initialized,string,2,2,address-taken,,00619a38,28,pSourceMonsterInfo->fActive
wiz8--gog-base--wiz8--18a74ff61c65,00619a38,.data,initialized,code-pointer,1,1,address-taken,,00619a54,28,
wiz8--gog-base--wiz8--18a74ff61c65,00619a54,.data,initialized,code-pointer,35,7,address-taken,,00619a60,12,
wiz8--gog-base--wiz8--18a74ff61c65,00619a60,.data,initialized,code-pointer,35,7,address-taken,,00619a6c,12,
wiz8--gog-base--wiz8--18a74ff61c65,00619a6c,.data,initialized,string,1,1,address-taken,,00619a74,8,TRUE
wiz8--gog-base--wiz8--18a74ff61c65,00619a74,.data,initialized,data,34,6,address-taken,,00619ab0,60,
wiz8--gog-base--wiz8--18a74ff61c65,00619ab0,.data,initialized,string,1,1,address-taken,,00619ad4,36,Data\Sound\Misc\Earthquake End.wav
wiz8--gog-base--wiz8--18a74ff61c65,00619ad4,.data,initialized,string,1,1,address-taken,,00619ae8,20,MoveSavantBoffo.msf
wiz8--gog-base--wiz8--18a74ff61c65,00619ae8,.data,initialized,string,1,1,address-taken,,00619af4,12,FuzzBlast
wiz8--gog-base--wiz8--18a74ff61c65,00619af4,.data,initialized,string,1,1,address-taken,,00619b1c,40,Data\Sound\misc\potion_exploding.wav
wiz8--gog-base--wiz8--18a74ff61c65,00619b1c,.data,initialized,string,1,1,address-taken,,00619b30,20,greenLightMeansGo01
wiz8--gog-base--wiz8--18a74ff61c65,00619b30,.data,initialized,string,1,1,address-taken,,00619b44,20,greenLightEwaxx03
wiz8--gog-base--wiz8--18a74ff61c65,00619b44,.data,initialized,string,1,1,address-taken,,00619b58,20,greenLightEwaxx02
wiz8--gog-base--wiz8--18a74ff61c65,00619b58,.data,initialized,string,1,1,address-taken,,00619b6c,20,greenLightEwaxx01
wiz8--gog-base--wiz8--18a74ff61c65,00619b6c,.data,initialized,string,1,1,address-taken,,00619b7c,16,greenLightEwaxx
wiz8--gog-base--wiz8--18a74ff61c65,00619b7c,.data,initialized,string,1,1,address-taken,,00619b94,24,greenLightMeansOpen03
wiz8--gog-base--wiz8--18a74ff61c65,00619b94,.data,initialized,string,1,1,address-taken,,00619bac,24,greenLightMeansOpen02
wiz8--gog-base--wiz8--18a74ff61c65,00619bac,.data,initialized,string,1,1,address-taken,,00619bc0,20,greenLightMeansGo
wiz8--gog-base--wiz8--18a74ff61c65,00619bc0,.data,initialized,string,1,1,address-taken,,00619bd0,16,TR2ShipTrigger
wiz8--gog-base--wiz8--18a74ff61c65,00619bd0,.data,initialized,string,1,1,address-taken,,00619be0,16,glassTrigger
wiz8--gog-base--wiz8--18a74ff61c65,00619be0,.data,initialized,string,1,1,address-taken,,00619bf0,16,templargate10
wiz8--gog-base--wiz8--18a74ff61c65,00619bf0,.data,initialized,string,1,1,address-taken,,00619c00,16,templargate07
wiz8--gog-base--wiz8--18a74ff61c65,00619c00,.data,initialized,string,1,1,address-taken,,00619c18,24,greenLight23MeansOpen01
wiz8--gog-base--wiz8--18a74ff61c65,00619c18,.data,initialized,string,1,1,address-taken,,00619c30,24,greenLight23MeansOpen
wiz8--gog-base--wiz8--18a74ff61c65,00619c30,.data,initialized,string,1,1,address-taken,,00619c3c,12,DoorKnow03
wiz8--gog-base--wiz8--18a74ff61c65,00619c3c,.data,initialized,string,1,1,address-taken,,00619c48,12,DoorLife03
wiz8--gog-base--wiz8--18a74ff61c65,00619c48,.data,initialized,string,1,1,address-taken,,00619c54,12,ChaosDoor01
wiz8--gog-base--wiz8--18a74ff61c65,00619c54,.data,initialized,string,2,2,address-taken,,00619c60,12,Guard.msf
wiz8--gog-base--wiz8--18a74ff61c65,00619c60,.data,initialized,string,2,1,address-taken,,00619c70,16,Muraltrigger
wiz8--gog-base--wiz8--18a74ff61c65,00619c70,.data,initialized,string,1,1,address-taken,,00619c7c,12,MartenMural
wiz8--gog-base--wiz8--18a74ff61c65,00619c7c,.data,initialized,string,1,1,address-taken,,00619c8c,16,FOUNT_RIDDLE
wiz8--gog-base--wiz8--18a74ff61c65,00619c8c,.data,initialized,string,1,1,address-taken,,00619c9c,16,ZaHealthDoor
wiz8--gog-base--wiz8--18a74ff61c65,00619c9c,.data,initialized,string,1,1,address-taken,,00619cb0,20,ewaxxdoortrigger01
wiz8--gog-base--wiz8--18a74ff61c65,00619cb0,.data,initialized,string,1,1,address-taken,,00619cbc,12,LasersOff
wiz8--gog-base--wiz8--18a74ff61c65,00619cbc,.data,initialized,string,1,1,address-taken,,00619ccc,16,SecurityLasers
wiz8--gog-base--wiz8--18a74ff61c65,00619ccc,.data,initialized,string,1,1,address-taken,,00619cd4,8,Door06
wiz8--gog-base--wiz8--18a74ff61c65,00619cd4,.data,initialized,string,1,1,address-taken,,00619cdc,8,Door08
wiz8--gog-base--wiz8--18a74ff61c65,00619cdc,.data,initialized,string,1,1,address-taken,,00619ce4,8,Door07
wiz8--gog-base--wiz8--18a74ff61c65,00619ce4,.data,initialized,string,1,1,address-taken,,00619cec,8,Brekek
wiz8--gog-base--wiz8--18a74ff61c65,00619cec,.data,initialized,string,1,1,address-taken,,00619cfc,16,NP_BlueFlowers
wiz8--gog-base--wiz8--18a74ff61c65,00619cfc,.data,initialized,string,1,1,address-taken,,00619d08,12,Mookoff-01
wiz8--gog-base--wiz8--18a74ff61c65,00619d08,.data,initialized,string,1,1,address-taken,,00619d14,12,redbutton
wiz8--gog-base--wiz8--18a74ff61c65,00619d14,.data,initialized,string,1,1,address-taken,,00619d2c,24,Scanner_Trigger_Plane
wiz8--gog-base--wiz8--18a74ff61c65,00619d2c,.data,initialized,string,1,1,address-taken,,00619d38,12,scannerdoor
wiz8--gog-base--wiz8--18a74ff61c65,00619d38,.data,initialized,string,1,1,address-taken,,00619d4c,20,blackboxrecorder
wiz8--gog-base--wiz8--18a74ff61c65,00619d4c,.data,initialized,string,4,1,address-taken,,00619d88,60,C:\Projects\Wizardry 8\Local Code\NPC Scripting Facts.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00619d88,.data,initialized,string,3,2,address-taken,,00619d98,16,NP_MylesCell
wiz8--gog-base--wiz8--18a74ff61c65,00619d98,.data,initialized,string,3,1,address-taken,,00619db4,28,NumberRattkinBreedersKilled
wiz8--gog-base--wiz8--18a74ff61c65,00619db4,.data,initialized,string,1,1,address-taken,,00619dc0,12,NP_ViMon
wiz8--gog-base--wiz8--18a74ff61c65,00619dc0,.data,initialized,string,1,1,address-taken,,00619dd0,16,NP_GuardBluff
wiz8--gog-base--wiz8--18a74ff61c65,00619dd0,.data,initialized,string,1,1,address-taken,,00619ddc,12,NP_ViBluff
wiz8--gog-base--wiz8--18a74ff61c65,00619ddc,.data,initialized,string,1,1,address-taken,,00619dec,16,NP_BalbrakIntro
wiz8--gog-base--wiz8--18a74ff61c65,00619dec,.data,initialized,string,1,1,address-taken,,00619df8,12,NP_ViGigas
wiz8--gog-base--wiz8--18a74ff61c65,00619df8,.data,initialized,data,2,2,address-taken,,00619dfc,4,
wiz8--gog-base--wiz8--18a74ff61c65,00619dfc,.data,initialized,data,17,5,address-taken read,4,00619e00,4,
wiz8--gog-base--wiz8--18a74ff61c65,00619e00,.data,initialized,data,7,5,address-taken,,00619eac,172,
wiz8--gog-base--wiz8--18a74ff61c65,00619eac,.data,initialized,data,1,1,address-taken,,00619eb4,8,
wiz8--gog-base--wiz8--18a74ff61c65,00619eb4,.data,initialized,string,1,1,address-taken,,00619ebc,8,pNode
wiz8--gog-base--wiz8--18a74ff61c65,00619ebc,.data,initialized,string,33,15,address-taken,,00619ef0,52,C:\Projects\Wizardry 8\Local Code\NPC Manager.cpp
