program,module,table,class_name,enclosing_scope,subobject,table_rva,slot,target_rva,target_name,target_signature,resolution
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,37,0x17580,?setCullMode@srDebugDD@@UAEXW4e_cullMode@srDD@@@Z,public: virtual void __thiscall srDebugDD::setCullMode(enum srDD::e_cullMode),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,38,0x175c0,?setProjectionMatrix@srDebugDD@@UAEXABV?$srMatrix4T@M@@W4e_type@2@@Z,"public: virtual void __thiscall srDebugDD::setProjectionMatrix(class srMatrix4T<float> const &, enum srMatrix4T<float>::e_type)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,39,0x17600,?setVertexArrayInfo@srDebugDD@@UAEXPBUVertexArrayInfo@srRendererDefs@@@Z,public: virtual void __thiscall srDebugDD::setVertexArrayInfo(struct srRendererDefs::VertexArrayInfo const *),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,40,0x17640,?drawElements@srDebugDD@@UAEXW4e_primitive@srRendererDefs@@KW4e_indexType@3@PBX@Z,"public: virtual void __thiscall srDebugDD::drawElements(enum srRendererDefs::e_primitive, unsigned long, enum srRendererDefs::e_indexType, void const *)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,41,0x17690,?drawArrays@srDebugDD@@UAEXW4e_primitive@srRendererDefs@@JK@Z,"public: virtual void __thiscall srDebugDD::drawArrays(enum srRendererDefs::e_primitive, long, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,42,0x17700,?setPolygonOffset@srDebugDD@@UAEXJ@Z,public: virtual void __thiscall srDebugDD::setPolygonOffset(long),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,0,0x330f0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,1,0x32fa0,?overflow@srDummyStreamBuf@@EAEHH@Z,private: virtual int __thiscall srDummyStreamBuf::overflow(int),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,2,0x7046c,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,3,0x70466,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,4,0x32fb0,?underflow@srDummyStreamBuf@@EAEHXZ,private: virtual int __thiscall srDummyStreamBuf::underflow(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,5,0x70460,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,6,0x7045a,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,7,0x70454,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,8,0x7044e,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,9,0x70448,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,10,0x70442,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,11,0x7043c,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDummyStreamBuf@@6B@,srDummyStreamBuf,,,0x76c00,12,0x70436,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srEnvironmentMapper@@6B@,srEnvironmentMapper,,,0x76c68,0,0x354d0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srEnvironmentMapper@@6B@,srEnvironmentMapper,,,0x76c68,1,0x352e0,?isActive@srEnvironmentMapper@@UAEHAAVsrVertexPipe@@@Z,public: virtual int __thiscall srEnvironmentMapper::isActive(class srVertexPipe &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srEnvironmentMapper@@6B@,srEnvironmentMapper,,,0x76c68,2,0x352f0,?process@srEnvironmentMapper@@UAEXAAVsrVertexPipe@@@Z,public: virtual void __thiscall srEnvironmentMapper::process(class srVertexPipe &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFStreamOpener@@6B@,srFStreamOpener,,,0x75520,0,0x32460,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFStreamOpener@@6B@,srFStreamOpener,,,0x75520,1,0x32390,?open@srFStreamOpener@@UAEPAVsrBinIStream@@PBD@Z,public: virtual class srBinIStream * __thiscall srFStreamOpener::open(char const *),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFStreamOpener@@6B@,srFStreamOpener,,,0x75520,2,0x32380,?getDescription@srFStreamOpener@@UBEPBDXZ,public: virtual char const * __thiscall srFStreamOpener::getDescription(void) const,exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFileManager@@6B@,srFileManager,,,0x755c8,0,0x16410,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFileManager@@6B@,srFileManager,,,0x755c8,1,0x2e520,?allocate@srFileManager@@UAEPAXPBD@Z,public: virtual void * __thiscall srFileManager::allocate(char const *),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFileManager@@6B@,srFileManager,,,0x755c8,2,0x2e630,?free@srFileManager@@UAEXPAX@Z,public: virtual void __thiscall srFileManager::free(void *),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFileManager@@6B@,srFileManager,,,0x755c8,3,0x2e490,?load@srFileManager@@UAEXPBDPAXK@Z,"public: virtual void __thiscall srFileManager::load(char const *, void *, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFileManager@@6B@,srFileManager,,,0x755c8,4,0x2e650,?save@srFileManager@@UAEXPBDPAXK@Z,"public: virtual void __thiscall srFileManager::save(char const *, void *, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFileManager@@6B@,srFileManager,,,0x755c8,5,0x2e3e0,?getSize@srFileManager@@UAEJPBD@Z,public: virtual long __thiscall srFileManager::getSize(char const *),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFilter@@6B@,srFilter,,,0x75310,0,0x33a0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFilter@@6B@,srFilter,,,0x75310,1,0x6ff14,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFilter@@6B@,srFilter,,,0x75310,2,0x6ff14,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFilter@@6B@,srFilter,,,0x75310,3,0x6ff14,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,0,0x4be00,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,1,0x4bdf0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,2,0x4be10,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,3,0x4bd00,?dump@srFog@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srFog::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,4,0x4b7a0,?verify@srFog@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srFog::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,5,0x4c500,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,6,0x4c1b0,?vInstance@srFog@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srFog::vInstance(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,7,0x4bea0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,8,0x4c9e0,?traverse@srIlluminator@@UAEXAAVTraverseInfo@srNode@@@Z,public: virtual void __thiscall srIlluminator::traverse(class srNode::TraverseInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,9,0x4c900,?process@srIlluminator@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srIlluminator::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srFog,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x76fb4,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6BsrVertexProcessor@@@,srFog,,srVertexProcessor,0x76fa8,0,0x4c7c0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6BsrVertexProcessor@@@,srFog,,srVertexProcessor,0x76fa8,1,0x4b6f0,?isActive@srFog@@UAEHAAVsrVertexPipe@@@Z,public: virtual int __thiscall srFog::isActive(class srVertexPipe &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srFog@@6BsrVertexProcessor@@@,srFog,,srVertexProcessor,0x76fa8,2,0x4b870,?process@srFog@@UAEXAAVsrVertexPipe@@@Z,public: virtual void __thiscall srFog::process(class srVertexPipe &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srGERD@@6B@,srGERD,,,0x766b0,0,0x1cd40,?getClassName@srGERD@@UBEPBDXZ,public: virtual char const * __thiscall srGERD::getClassName(void) const,exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srGERD@@6B@,srGERD,,,0x766b0,1,0x1cd50,?getClassID@srGERD@@UBEKXZ,public: virtual unsigned long __thiscall srGERD::getClassID(void) const,exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srGERD@@6B@,srGERD,,,0x766b0,2,0x1cd30,?getClassNode@srGERD@@UBEPAVClassNode@srRegistry@@XZ,public: virtual class srRegistry::ClassNode * __thiscall srGERD::getClassNode(void) const,exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srGERD@@6B@,srGERD,,,0x766b0,3,0x1cd60,?dump@srGERD@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srGERD::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srGERD@@6B@,srGERD,,,0x766b0,4,0x117a0,?verify@srRuntimeClass@@UAEXW4e_verify@1@@Z,public: virtual void __thiscall srRuntimeClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srGERD@@6B@,srGERD,,,0x766b0,5,0x1b510,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srHierarchyIOManager@@6B@,srHierarchyIOManager,,,0x75530,0,0x165e0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIOManager@@6B@,srIOManager,,,0x76960,0,0x2d030,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,0,0x4c050,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,1,0x4c040,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,2,0x4c060,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,3,0x513c0,?dump@srNode@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srNode::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,5,0x4cc50,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,6,0x51cd0,?vInstance@srNode@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srNode::vInstance(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,7,0x4c0c0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,8,0x4c9e0,?traverse@srIlluminator@@UAEXAAVTraverseInfo@srNode@@@Z,public: virtual void __thiscall srIlluminator::traverse(class srNode::TraverseInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,9,0x4c900,?process@srIlluminator@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srIlluminator::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srIlluminator,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x77074,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6BsrVertexProcessor@@@,srIlluminator,,srVertexProcessor,0x77068,0,0x4ccb0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6BsrVertexProcessor@@@,srIlluminator,,srVertexProcessor,0x77068,1,0x35470,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srIlluminator@@6BsrVertexProcessor@@@,srIlluminator,,srVertexProcessor,0x77068,2,0x35480,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,0,0x4ef90,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,1,0x4ef80,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,2,0x4efa0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,3,0x4e0c0,?dump@srLight@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srLight::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,5,0x4ef20,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,6,0x51cd0,?vInstance@srNode@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srNode::vInstance(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,7,0x4f030,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,8,0x4dc80,?traverse@srLight@@UAEXAAVTraverseInfo@srNode@@@Z,public: virtual void __thiscall srLight::traverse(class srNode::TraverseInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,9,0x4d650,?process@srLight@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srLight::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6B?$srClassSupport@VsrIlluminator@@VsrNode@@$0A@$0BCAA@@@@,srLight,,"srClassSupport<class srIlluminator, class srNode, 0, 4608>",0x770c4,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6BsrVertexProcessor@@@,srLight,,srVertexProcessor,0x770b8,0,0x4f310,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6BsrVertexProcessor@@@,srLight,,srVertexProcessor,0x770b8,1,0x4ccc0,?isActive@srLight@@UAEHAAVsrVertexPipe@@@Z,public: virtual int __thiscall srLight::isActive(class srVertexPipe &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srLight@@6BsrVertexProcessor@@@,srLight,,srVertexProcessor,0x770b8,2,0x4ce00,?process@srLight@@UAEXAAVsrVertexPipe@@@Z,public: virtual void __thiscall srLight::process(class srVertexPipe &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srMaterial@@6B@,srMaterial,,,0x75538,0,0x16030,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srMaterial@@6B@,srMaterial,,,0x75538,1,0x16020,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srMaterial@@6B@,srMaterial,,,0x75538,2,0x16040,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srMaterial@@6B@,srMaterial,,,0x75538,3,0x33fc0,?dump@srMaterial@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srMaterial::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
