container,binary_path,binary_sha256,record_kind,origin,encoding,extension,value
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Monster.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Navigator.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\OctBuildPreTree.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\OctBuildTree.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\OctPath.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\OctPrePath.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\OctPreTree.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Octree.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\OctSubMesh.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\PathAI.CPP
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Prop.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\quad.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Quality.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\ReadLevel.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\ReadMesh.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\SoundEvent.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Spells.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\stCube.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\stMeshModel.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\stModelInstance.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\stParticle.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\stScript.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Trigger.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\UpdateMesh.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Engine Code\Video2.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\Ascension.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\Cosmic Circle.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\MartensBluff1.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\MartensBluff2.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\MasterFunctionList.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\Monastery2.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\MtGigasOuter.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\Rift1.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\SeaCaves.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\Swamp.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\Trynnie1.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Level Specific Code\Trynnie2.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\ButtonSound.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\CharGeneration.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\chunk.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Combat Attack.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Combat Hostility.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Combat Party Movement.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Combat Sound.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Combat.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Conditions & Enchantments.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Configuration.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Controls.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Factions.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Formation & Facing.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Gameloop.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Gameplay Mods.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\GameplayDatabase.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\GameplayTime.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\GroupAttacks.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Health Stamina Mana.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\InputMapper.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\ItemManager.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Magic Effects.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Magic.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\MonsterAI.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Noise.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\NPC Manager.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\NPC Scripting Facts.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\NPC Scripting.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Party Import.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\PC Item.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\RegionManager.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\search.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Sight.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Strings.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Targeting.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\Traps.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\UtilityFunctions.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Code\VideoObjectManager.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\AutomapScreen.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\CGSSpellsPage.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\CGSStatsPage.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\IntroScreen.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MainGameScreen.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MainMenuScreen.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MGSButtons.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MGSKeyboard.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MGSPartyMovement.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MGSPortraits.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MGSSpellCasting.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MGSSpellIcons.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MGSTextBox.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\MGSUseItemSelect.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\mipe.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\mipeEdit.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\OptionsScreen.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\PleaseWaitScreen.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/Wiz8_v128.exe,fdca6d9cd0940034191e82b8e2900de26bb25e381c74128dcb8967360a9fb824,path,embedded-string,ascii,.cpp,C:\Projects\Wizardry 8\Local Screens\RCSCommon.cpp
